transaction_id,timestamp,amount,sender_account,beneficiary_account,is_fraud_ground_truth,is_fraud_label,fraud_pattern
TX0005614,2026-02-08 17:58:13.070488858,982.18,A020,A011,0,0,normal
TX0001361,2026-02-08 18:31:16.456012852,375.59,A030,A012,0,0,normal
TX0003490,2026-02-08 18:48:52.771817377,141.3,A030,A002,0,0,normal
TX0000110,2026-02-08 19:51:47.454300630,495.57,A011,A017,0,0,normal
TX0002456,2026-02-08 20:13:42.775353921,298.57,A007,A010,0,0,normal
TX0005596,2026-02-08 20:18:41.170017005,1765.5,A026,A018,0,0,normal
TX0004937,2026-02-08 21:11:14.342261314,497.86,A023,A024,0,0,normal
TX0002544,2026-02-08 21:45:21.024221177,198.51,A013,A002,0,0,normal
TX0000760,2026-02-08 21:50:39.815105107,92.53,A014,A012,0,0,normal
TX0002464,2026-02-08 22:21:00.128285521,1876.87,A016,A005,0,0,normal
TX0000157,2026-02-08 23:13:13.671567264,1160.78,A017,A024,0,0,normal
TX0001452,2026-02-08 23:32:30.076292363,2397.78,A009,A019,0,0,normal
TX0000719,2026-02-09 00:05:15.141014443,749.72,A009,A002,0,0,normal
TX0002403,2026-02-09 00:11:19.956369370,427.91,A028,A019,0,0,normal
TX0002335,2026-02-09 00:41:10.427527087,290.08,A010,A027,0,0,normal
TX0001645,2026-02-09 01:45:40.513037474,9634.91,A030,A003,1,1,circular
TX0003053,2026-02-09 02:06:55.453394077,470.18,A010,A013,0,0,normal
TX0001011,2026-02-09 02:45:29.730482154,254.24,A004,A030,0,0,normal
TX0001706,2026-02-09 03:12:53.287086952,755.93,A011,A020,0,0,normal
TX0005903,2026-02-09 03:21:33.659779404,192.34,A027,A011,0,0,normal
TX0002377,2026-02-09 03:33:29.317979733,5130.87,A030,A006,0,0,normal
TX0000037,2026-02-09 03:48:34.303486563,156.0,A016,A002,0,0,normal
TX0004433,2026-02-09 04:24:10.024166244,809.13,A020,A014,0,0,normal
TX0004313,2026-02-09 04:29:46.440708899,1213.09,A029,A006,0,0,normal
TX0003333,2026-02-09 04:40:38.225082344,411.92,A007,A024,0,0,normal
TX0004276,2026-02-09 04:55:22.204743390,1047.3,A016,A019,0,0,normal
TX0005883,2026-02-09 04:58:31.055401819,144.04,A010,A015,0,0,normal
TX0005290,2026-02-09 05:05:39.980135760,9913.93,A030,A003,1,0,circular
TX0004298,2026-02-09 05:05:46.950797177,534.31,A006,A011,0,0,normal
TX0002243,2026-02-09 05:52:24.745695043,403.64,A014,A001,0,0,normal
TX0003603,2026-02-09 05:56:39.912433134,1051.35,A008,A017,0,0,normal
TX0003648,2026-02-09 06:00:45.847327563,525.77,A010,A021,0,0,normal
TX0002112,2026-02-09 06:19:12.132493279,491.31,A003,A005,0,0,normal
TX0005930,2026-02-09 07:01:52.892613087,218.26,A022,A001,0,0,normal
TX0001396,2026-02-09 07:35:03.944053898,246.9,A003,A008,0,0,normal
TX0001056,2026-02-09 07:36:00.773761726,281.67,A017,A023,0,0,normal
TX0003699,2026-02-09 07:47:10.272835517,240.11,A003,A027,0,0,normal
TX0000556,2026-02-09 07:53:48.268920561,1702.69,A010,A016,0,0,normal
TX0003981,2026-02-09 08:10:33.645774133,1195.7,A030,A003,0,0,normal
TX0000008,2026-02-09 08:14:52.883999325,803.39,A006,A017,0,0,normal
TX0005782,2026-02-09 08:30:40.284983325,1170.54,A022,A021,0,0,normal
TX0003833,2026-02-09 08:36:25.673210871,18214.15,A019,A021,1,0,repeated_pair
TX0004963,2026-02-09 08:38:58.012768950,604.27,A005,A022,0,0,normal
TX0001154,2026-02-09 09:14:29.624121784,1015.34,A012,A004,0,0,normal
TX0001175,2026-02-09 09:34:46.384533036,111.49,A002,A008,0,0,normal
TX0001708,2026-02-09 09:37:30.452458487,127.95,A009,A023,0,0,normal
TX0001516,2026-02-09 09:52:17.819038374,2108.83,A002,A012,0,0,normal
TX0001901,2026-02-09 09:53:53.266155645,243.1,A015,A005,0,0,normal
TX0000212,2026-02-09 10:03:26.714319214,446.41,A007,A028,0,0,normal
TX0004432,2026-02-09 10:11:24.278728258,655.77,A006,A018,0,0,normal
TX0002280,2026-02-09 10:29:14.669972409,94.19,A007,A026,0,0,normal
TX0002652,2026-02-09 10:35:10.856386952,1025.74,A006,A018,0,0,normal
TX0005590,2026-02-09 11:01:32.463430348,621.76,A002,A016,0,0,normal
TX0004836,2026-02-09 11:34:53.025310739,1102.4,A009,A008,0,0,normal
TX0005738,2026-02-09 12:24:51.319891029,9776.41,A019,A021,1,1,circular
TX0004785,2026-02-09 13:01:25.463795190,344.44,A009,A011,0,0,normal
TX0001104,2026-02-09 13:30:30.990755835,360.0,A007,A029,0,0,normal
TX0003301,2026-02-09 13:51:36.174292448,9601.19,A003,A013,1,1,circular
TX0003953,2026-02-09 14:11:27.905484807,490.04,A013,A007,0,0,normal
TX0003297,2026-02-09 15:27:43.551595960,2194.21,A024,A007,0,0,normal
TX0002356,2026-02-09 15:56:12.247068926,630.86,A028,A015,0,0,normal
TX0004637,2026-02-09 16:17:00.321536431,214.73,A011,A028,0,0,normal
TX0004079,2026-02-09 16:20:48.901442457,107.07,A011,A012,0,0,normal
TX0004659,2026-02-09 16:31:03.549344374,49.68,A015,A010,0,0,normal
TX0002565,2026-02-09 17:34:35.040030048,603.66,A025,A017,0,0,normal
TX0004095,2026-02-09 18:33:09.270910482,565.53,A015,A013,0,0,normal
TX0005371,2026-02-09 18:39:14.766259690,890.15,A028,A016,0,0,normal
TX0000088,2026-02-09 19:23:54.209765811,731.92,A001,A030,0,0,normal
TX0005367,2026-02-09 20:25:17.745758132,122.56,A001,A019,0,0,normal
TX0001200,2026-02-09 20:41:39.311857319,556.22,A029,A001,0,0,normal
TX0005956,2026-02-09 20:47:31.882517297,329.02,A019,A029,0,0,normal
TX0005464,2026-02-09 22:17:10.754033698,436.11,A028,A023,0,0,normal
TX0005766,2026-02-09 22:32:42.736110801,85.84,A019,A010,0,0,normal
TX0000230,2026-02-09 22:54:59.440672226,1017.51,A021,A029,0,0,normal
TX0004874,2026-02-09 22:55:02.243623381,192.36,A019,A028,0,0,normal
TX0004361,2026-02-09 23:50:38.834007121,428.55,A013,A026,0,0,normal
TX0000447,2026-02-10 01:03:55.584808239,728.22,A024,A023,0,0,normal
TX0000302,2026-02-10 01:14:04.397528588,1124.04,A002,A022,0,0,normal
TX0004927,2026-02-10 01:31:02.170041991,14221.2,A019,A021,1,0,repeated_pair
TX0004690,2026-02-10 03:02:59.094353080,2139.21,A028,A010,0,0,normal
TX0005742,2026-02-10 03:31:48.434494891,479.21,A009,A003,0,0,normal
TX0000542,2026-02-10 03:53:59.718300321,60.68,A009,A011,0,0,normal
TX0005044,2026-02-10 03:58:02.467408512,132.63,A024,A010,0,0,normal
TX0000414,2026-02-10 03:58:11.018519175,78.73,A011,A016,0,0,normal
TX0000437,2026-02-10 04:12:04.244519993,166.93,A003,A010,0,0,normal
TX0004351,2026-02-10 04:18:38.128388031,17.64,A022,A009,0,0,normal
TX0001039,2026-02-10 05:04:47.929517520,444.03,A006,A011,0,0,normal
TX0000759,2026-02-10 05:47:27.831570527,833.31,A019,A025,0,0,normal
TX0004549,2026-02-10 06:48:44.944318228,1030.49,A030,A021,0,0,normal
TX0005228,2026-02-10 06:50:51.011585623,132.78,A029,A016,0,0,normal
TX0005017,2026-02-10 07:13:07.763980837,172.1,A001,A013,0,0,normal
TX0002151,2026-02-10 07:28:07.302358172,9672.42,A003,A013,1,1,circular
TX0004215,2026-02-10 07:37:13.681465216,336.49,A017,A022,0,0,normal
TX0004665,2026-02-10 07:44:40.527871357,615.51,A013,A008,0,0,normal
TX0005663,2026-02-10 08:02:16.051488323,13127.38,A013,A021,1,0,structuring
TX0000472,2026-02-10 08:08:47.848737300,589.17,A026,A002,0,0,normal
TX0002741,2026-02-10 08:15:28.729797008,631.87,A022,A004,0,0,normal
TX0001444,2026-02-10 09:09:47.475083087,864.45,A003,A024,0,0,normal
TX0002451,2026-02-10 09:13:36.600239239,105.13,A023,A024,0,0,normal
TX0005947,2026-02-10 09:42:47.987388117,269.93,A017,A018,0,0,normal
TX0001788,2026-02-10 10:06:44.287497038,292.39,A030,A007,0,0,normal
TX0003920,2026-02-10 10:09:39.964322200,634.73,A028,A020,0,0,normal
TX0004528,2026-02-10 10:11:14.170490396,16121.01,A021,A030,1,1,structuring
TX0000928,2026-02-10 10:36:15.796119694,1184.64,A023,A008,0,0,normal
TX0003093,2026-02-10 10:49:07.589313865,9777.85,A030,A013,1,0,structuring
TX0001481,2026-02-10 10:49:38.430699657,390.53,A010,A016,0,0,normal
TX0004071,2026-02-10 11:03:09.565551143,1120.85,A004,A006,0,0,normal
TX0003167,2026-02-10 11:08:29.173992568,2737.47,A009,A001,0,0,normal
TX0000217,2026-02-10 11:12:23.335542076,663.77,A018,A002,0,0,normal
TX0003364,2026-02-10 11:18:34.073799257,284.0,A020,A002,0,0,normal
TX0005074,2026-02-10 11:42:18.988838445,209.09,A006,A019,0,0,normal
TX0004098,2026-02-10 12:08:09.244924963,1857.76,A009,A012,0,0,normal
TX0004746,2026-02-10 12:12:17.804288909,14467.96,A013,A030,1,0,bursty
TX0001128,2026-02-10 12:14:02.439999132,17099.89,A030,A019,1,0,bursty
TX0005787,2026-02-10 12:22:44.316351635,19851.09,A003,A021,1,0,bursty
TX0000887,2026-02-10 12:23:36.204577556,9951.92,A030,A003,1,0,bursty
TX0003260,2026-02-10 12:32:39.159948289,9964.72,A003,A021,1,0,bursty
TX0003769,2026-02-10 12:33:17.048540227,13540.03,A021,A003,1,1,bursty
TX0004446,2026-02-10 12:34:01.030329211,9629.98,A003,A019,1,1,bursty
TX0003004,2026-02-10 12:36:20.845186536,13274.6,A019,A030,1,0,bursty
TX0005365,2026-02-10 12:37:25.537311192,16246.14,A019,A030,1,1,bursty
TX0003101,2026-02-10 12:37:28.646197467,9969.64,A013,A030,1,0,bursty
TX0005109,2026-02-10 12:38:02.427083241,484.03,A019,A014,0,0,normal
TX0003955,2026-02-10 12:41:25.858638892,9778.21,A021,A030,1,0,bursty
TX0005595,2026-02-10 12:41:49.351089753,9890.52,A030,A021,1,0,bursty
TX0000160,2026-02-10 12:44:28.298516396,13120.7,A019,A003,1,0,bursty
TX0003783,2026-02-10 12:48:41.811636907,9615.54,A019,A013,1,0,bursty
TX0005347,2026-02-10 12:50:11.666707369,9982.89,A030,A013,1,1,bursty
TX0004699,2026-02-10 12:53:04.357539648,9844.68,A013,A003,1,1,bursty
TX0000562,2026-02-10 12:53:06.212711609,9817.46,A021,A003,1,0,bursty
TX0004899,2026-02-10 12:53:18.437912786,811.96,A012,A007,0,0,normal
TX0005953,2026-02-10 12:54:24.741333782,13746.36,A019,A013,1,1,bursty
TX0002759,2026-02-10 12:55:13.620476540,14357.96,A019,A003,1,1,bursty
TX0000136,2026-02-10 12:56:03.092269723,9981.39,A030,A013,1,0,bursty
TX0004792,2026-02-10 12:56:08.691650943,17856.64,A021,A003,1,0,bursty
TX0002465,2026-02-10 12:57:41.108125430,9911.92,A030,A019,1,0,bursty
TX0003534,2026-02-10 12:58:29.387493683,9600.72,A013,A003,1,1,bursty
TX0003182,2026-02-10 12:59:13.503009430,9825.54,A013,A021,1,0,bursty
TX0005922,2026-02-10 12:59:35.470144670,20114.37,A019,A030,1,1,bursty
TX0003878,2026-02-10 12:59:56.139831558,17617.4,A021,A019,1,0,bursty
TX0003308,2026-02-10 13:01:59.805896278,18434.72,A021,A030,1,0,bursty
TX0004103,2026-02-10 13:02:52.770517758,9756.5,A003,A021,1,0,bursty
TX0002147,2026-02-10 13:03:16.447374689,21666.48,A021,A013,1,0,bursty
TX0000927,2026-02-10 13:03:58.759242099,9624.03,A003,A021,1,1,bursty
TX0000713,2026-02-10 13:04:07.978611901,18961.16,A003,A013,1,1,bursty
TX0005562,2026-02-10 13:05:48.001493429,12977.52,A019,A030,1,0,bursty
TX0002484,2026-02-10 13:05:48.396466578,9755.05,A030,A003,1,0,bursty
TX0003674,2026-02-10 13:08:46.161050413,9664.14,A019,A013,1,0,bursty
TX0004918,2026-02-10 13:09:20.952842144,9662.12,A021,A019,1,1,bursty
TX0000548,2026-02-10 13:10:29.258943360,21403.51,A013,A030,1,0,bursty
TX0003159,2026-02-10 13:10:30.926922317,9686.99,A019,A003,1,0,bursty
TX0003828,2026-02-10 13:13:13.606339033,15579.09,A003,A030,1,0,bursty
TX0000676,2026-02-10 13:14:41.473719467,9680.05,A013,A030,1,0,bursty
TX0002535,2026-02-10 13:19:08.427263105,12741.49,A030,A003,1,0,bursty
TX0005174,2026-02-10 13:19:38.917695883,9621.26,A021,A019,1,0,bursty
TX0002853,2026-02-10 13:25:12.526013888,9662.42,A019,A021,1,1,bursty
TX0003447,2026-02-10 13:28:49.622586848,9704.77,A021,A030,1,0,bursty
TX0001478,2026-02-10 13:29:17.695185418,16584.85,A019,A021,1,0,bursty
TX0000900,2026-02-10 13:29:51.768819354,179.19,A002,A005,0,0,normal
TX0000795,2026-02-10 13:58:36.666537252,236.81,A008,A009,0,0,normal
TX0002967,2026-02-10 14:20:10.184677079,821.54,A021,A008,0,0,normal
TX0000565,2026-02-10 14:21:16.639321015,802.7,A007,A005,0,0,normal
TX0001356,2026-02-10 14:45:56.728896303,979.46,A007,A003,0,0,normal
TX0003380,2026-02-10 15:53:16.312155439,387.49,A010,A009,0,0,normal
TX0005393,2026-02-10 16:45:49.253060606,1714.79,A008,A001,0,0,normal
TX0001371,2026-02-10 16:51:06.714979724,133.71,A005,A010,0,0,normal
TX0003083,2026-02-10 17:23:52.136548947,1214.71,A018,A007,0,0,normal
TX0004007,2026-02-10 17:32:05.619043359,1016.14,A008,A002,0,0,normal
TX0001120,2026-02-10 17:56:30.345579311,459.58,A011,A013,0,0,normal
TX0000581,2026-02-10 18:11:57.955706486,1501.31,A026,A012,0,0,normal
TX0000882,2026-02-10 18:53:40.033749603,19161.0,A013,A019,1,0,circular
TX0001333,2026-02-10 19:10:10.959853612,516.08,A025,A013,0,0,normal
TX0002622,2026-02-10 19:14:50.446337265,952.19,A028,A002,0,0,normal
TX0003934,2026-02-10 20:35:06.147157804,445.21,A017,A027,0,0,normal
TX0004081,2026-02-10 20:52:20.098761816,2737.89,A004,A030,0,0,normal
TX0000685,2026-02-10 21:01:35.540817834,1207.46,A009,A025,0,0,normal
TX0002732,2026-02-10 21:10:37.130747739,9942.63,A013,A019,1,0,circular
TX0000087,2026-02-10 21:19:36.016963460,116.51,A020,A017,0,0,normal
TX0002427,2026-02-10 21:58:27.745303295,166.09,A012,A030,0,0,normal
TX0002650,2026-02-10 22:44:20.267334895,3161.1,A027,A007,0,0,normal
TX0003881,2026-02-10 23:16:32.251533316,17679.72,A003,A013,1,1,circular
TX0001896,2026-02-10 23:18:32.645691472,310.15,A021,A027,0,0,normal
TX0003587,2026-02-10 23:24:55.491504246,219.09,A004,A019,0,0,normal
TX0001314,2026-02-11 00:23:59.466956136,986.27,A002,A028,0,0,normal
TX0004883,2026-02-11 00:26:08.647539161,55.09,A003,A010,0,0,normal
TX0001331,2026-02-11 00:55:37.733680963,2976.37,A013,A012,0,0,normal
TX0004075,2026-02-11 00:56:26.936763119,9961.99,A003,A013,1,1,repeated_pair
TX0005210,2026-02-11 02:07:45.711453119,908.68,A010,A007,0,0,normal
TX0000442,2026-02-11 02:08:31.527054427,9753.69,A013,A019,1,0,circular
TX0005567,2026-02-11 02:58:11.649606724,113.4,A025,A012,0,0,normal
TX0003032,2026-02-11 03:06:15.878120118,402.33,A002,A003,0,0,normal
TX0005712,2026-02-11 03:12:11.573342327,311.99,A017,A010,0,0,normal
TX0002667,2026-02-11 03:49:56.063110481,1923.49,A003,A023,0,0,normal
TX0005069,2026-02-11 03:50:48.685881759,9880.3,A019,A021,1,0,repeated_pair
TX0001473,2026-02-11 03:51:02.421261933,714.89,A020,A002,0,0,normal
TX0003682,2026-02-11 04:22:01.263297074,9615.59,A013,A019,1,0,circular
TX0001781,2026-02-11 04:48:39.685317387,868.23,A018,A026,0,0,normal
TX0005328,2026-02-11 06:02:22.763714744,154.54,A012,A030,0,0,normal
TX0000496,2026-02-11 06:05:33.581695631,2441.8,A017,A030,0,0,normal
TX0004696,2026-02-11 06:09:42.790392871,2658.66,A028,A001,0,0,normal
TX0001576,2026-02-11 07:06:11.935061579,2606.51,A030,A027,0,0,normal
TX0002525,2026-02-11 07:09:28.446938767,373.65,A015,A006,0,0,normal
TX0004795,2026-02-11 07:27:34.414782241,482.42,A006,A030,0,0,normal
TX0002209,2026-02-11 08:51:18.713754372,21764.89,A003,A013,1,1,repeated_pair
TX0001358,2026-02-11 10:02:29.754903265,152.45,A020,A019,0,0,normal
TX0001915,2026-02-11 10:10:53.959732602,624.76,A004,A008,0,0,normal
TX0003609,2026-02-11 10:18:41.027066031,1484.77,A003,A023,0,0,normal
TX0005072,2026-02-11 10:56:05.294027893,9970.9,A019,A013,1,1,structuring
TX0000164,2026-02-11 11:15:43.989573262,737.33,A015,A002,0,0,normal
TX0003409,2026-02-11 12:02:00.930893311,357.94,A003,A013,0,0,normal
TX0002743,2026-02-11 13:20:48.073457366,1355.49,A025,A026,0,0,normal
TX0000276,2026-02-11 13:31:35.617615331,646.63,A030,A018,0,0,normal
TX0003635,2026-02-11 13:39:25.667895401,298.24,A016,A011,0,0,normal
TX0001293,2026-02-11 14:30:52.739264113,572.53,A020,A018,0,0,normal
TX0002519,2026-02-11 15:03:25.224905597,9661.43,A021,A030,1,0,circular
TX0003690,2026-02-11 15:11:58.231413396,303.33,A019,A002,0,0,normal
TX0000549,2026-02-11 15:12:57.609487184,285.96,A024,A020,0,0,normal
TX0003884,2026-02-11 16:05:38.753660242,1357.76,A018,A026,0,0,normal
TX0005035,2026-02-11 16:31:48.612654364,621.03,A018,A024,0,0,normal
TX0002383,2026-02-11 17:05:07.773559948,1713.71,A016,A017,0,0,normal
TX0004943,2026-02-11 17:11:38.931148664,1135.45,A020,A024,0,0,normal
TX0003373,2026-02-11 17:42:08.052881776,296.46,A011,A030,0,0,normal
TX0000432,2026-02-11 18:04:19.232869463,226.59,A012,A007,0,0,normal
TX0001838,2026-02-11 18:15:16.911499909,471.47,A029,A007,0,0,normal
TX0004047,2026-02-11 18:24:37.658971611,9669.7,A003,A013,1,0,repeated_pair
TX0001741,2026-02-11 18:27:27.855854754,409.75,A003,A023,0,0,normal
TX0004210,2026-02-11 19:24:49.949270405,250.1,A008,A026,0,0,normal
TX0002951,2026-02-11 20:11:15.201355015,754.32,A003,A001,0,0,normal
TX0002152,2026-02-11 20:17:03.392244464,269.13,A011,A012,0,0,normal
TX0004901,2026-02-11 21:38:49.245173912,196.72,A016,A003,0,0,normal
TX0000283,2026-02-11 22:02:09.390460574,520.31,A008,A015,0,0,normal
TX0000077,2026-02-11 22:31:40.083596871,648.03,A001,A018,0,0,normal
TX0005284,2026-02-11 22:36:19.974752905,215.06,A009,A022,0,0,normal
TX0005666,2026-02-11 22:41:33.700634615,235.83,A011,A024,0,0,normal
TX0002982,2026-02-11 23:04:52.211416401,112.85,A024,A001,0,0,normal
TX0002620,2026-02-11 23:36:19.627622827,1222.36,A017,A029,0,0,normal
TX0005432,2026-02-12 00:25:23.633640537,1322.9,A004,A014,0,0,normal
TX0003311,2026-02-12 00:31:14.785749557,97.52,A013,A025,0,0,normal
TX0000333,2026-02-12 01:45:59.311112035,771.89,A014,A006,0,0,normal
TX0004639,2026-02-12 02:56:29.286360055,367.7,A020,A029,0,0,normal
TX0002902,2026-02-12 03:23:11.281038097,2849.69,A015,A012,0,0,normal
TX0000400,2026-02-12 03:34:20.009462583,1337.09,A011,A015,0,0,normal
TX0000593,2026-02-12 03:45:19.296926156,428.04,A017,A022,0,0,normal
TX0003972,2026-02-12 03:45:46.445335636,701.27,A002,A030,0,0,normal
TX0000192,2026-02-12 03:46:47.333918250,472.52,A027,A015,0,0,normal
TX0004703,2026-02-12 03:50:08.047588741,564.63,A001,A013,0,0,normal
TX0001196,2026-02-12 04:03:25.680654178,759.21,A009,A022,0,0,normal
TX0003546,2026-02-12 04:11:11.574384436,506.6,A021,A003,0,0,normal
TX0002659,2026-02-12 04:28:31.903458364,491.12,A006,A003,0,0,normal
TX0002842,2026-02-12 05:05:25.734169504,185.96,A013,A008,0,0,normal
TX0002843,2026-02-12 05:15:11.493155234,402.78,A001,A011,0,0,normal
TX0005523,2026-02-12 05:31:27.154949062,14737.5,A019,A021,1,0,circular
TX0005759,2026-02-12 06:35:10.102898033,284.4,A029,A012,0,0,normal
TX0003215,2026-02-12 06:36:04.521866819,417.93,A010,A026,0,0,normal
TX0004605,2026-02-12 06:43:25.115647241,170.09,A011,A004,0,0,normal
TX0000852,2026-02-12 07:07:30.434745683,719.33,A014,A003,0,0,normal
TX0004786,2026-02-12 08:37:54.552116312,80.98,A020,A029,0,0,normal
TX0005005,2026-02-12 08:42:07.167585313,1107.82,A001,A003,0,0,normal
TX0003238,2026-02-12 08:57:50.828222448,336.59,A003,A010,0,0,normal
TX0002050,2026-02-12 09:01:34.087381684,980.3,A015,A006,0,0,normal
TX0001102,2026-02-12 09:40:55.203689573,829.28,A022,A028,0,0,normal
TX0002227,2026-02-12 09:58:11.084600290,547.79,A004,A010,0,0,normal
TX0003179,2026-02-12 10:30:54.014881016,419.89,A012,A028,0,0,normal
TX0002298,2026-02-12 10:43:55.909199655,317.59,A026,A023,0,0,normal
TX0004411,2026-02-12 11:43:46.679470693,2961.79,A029,A025,0,0,normal
TX0002814,2026-02-12 11:55:48.943375188,154.75,A005,A004,0,0,normal
TX0005058,2026-02-12 13:04:59.437434186,979.78,A020,A006,0,0,normal
TX0000657,2026-02-12 13:26:10.255543617,372.23,A024,A027,0,0,normal
TX0005828,2026-02-12 13:33:15.916202037,195.49,A013,A027,0,0,normal
TX0002276,2026-02-12 13:57:38.764165770,845.19,A024,A013,0,0,normal
TX0005101,2026-02-12 14:58:04.735637783,1132.83,A022,A019,0,0,normal
TX0001022,2026-02-12 15:20:17.564474558,216.35,A004,A001,0,0,normal
TX0004627,2026-02-12 15:37:14.634365386,1154.89,A013,A030,0,0,normal
TX0000371,2026-02-12 15:41:40.493940957,1439.79,A022,A011,0,0,normal
TX0005758,2026-02-12 15:52:57.680926220,383.09,A024,A017,0,0,normal
TX0002891,2026-02-12 16:08:14.747166441,955.63,A023,A007,0,0,normal
TX0000914,2026-02-12 16:44:18.690669155,18904.08,A019,A021,1,0,repeated_pair
TX0002021,2026-02-12 16:58:30.550659010,819.44,A023,A015,0,0,normal
TX0004589,2026-02-12 17:23:13.924241083,683.97,A016,A013,0,0,normal
TX0005222,2026-02-12 17:28:00.746559812,21852.85,A013,A019,1,0,circular
TX0005261,2026-02-12 18:47:20.928795142,9657.58,A030,A019,1,0,structuring
TX0005964,2026-02-12 19:40:40.740879113,221.9,A015,A009,0,0,normal
TX0001492,2026-02-12 19:47:34.065671325,1091.18,A001,A025,0,0,normal
TX0005813,2026-02-12 19:54:59.569564638,608.58,A007,A010,0,0,normal
TX0004559,2026-02-12 20:00:20.253373135,585.78,A024,A013,0,0,normal
TX0000263,2026-02-12 20:21:29.023841509,391.12,A003,A015,0,0,normal
TX0003140,2026-02-12 20:23:46.467380433,374.2,A010,A009,0,0,normal
TX0004682,2026-02-12 20:28:30.729889252,294.63,A023,A016,0,0,normal
TX0004397,2026-02-12 20:31:13.588721610,503.29,A026,A029,0,0,normal
TX0004299,2026-02-12 20:38:56.729930403,873.57,A004,A018,0,0,normal
TX0005129,2026-02-12 20:39:34.434719021,1014.73,A018,A011,0,0,normal
TX0000935,2026-02-12 20:46:28.130734160,536.4,A001,A030,0,0,normal
TX0002058,2026-02-12 21:01:43.696523518,1033.62,A002,A007,0,0,normal
TX0005679,2026-02-12 21:21:32.136955417,176.19,A006,A030,0,0,normal
TX0004270,2026-02-12 22:01:53.031201952,705.54,A023,A014,0,0,normal
TX0005169,2026-02-12 22:29:41.965482807,251.32,A002,A026,0,0,normal
TX0003098,2026-02-12 23:05:23.626544076,453.64,A002,A018,0,0,normal
TX0005132,2026-02-12 23:09:55.266580999,561.37,A026,A001,0,0,normal
TX0005836,2026-02-13 00:04:25.137931961,231.26,A025,A011,0,0,normal
TX0001927,2026-02-13 00:19:50.075714546,1017.11,A004,A021,0,0,normal
TX0000319,2026-02-13 00:21:52.133886344,270.92,A016,A003,0,0,normal
TX0005731,2026-02-13 00:30:37.554837377,318.07,A017,A003,0,0,normal
TX0005808,2026-02-13 00:31:30.297711059,254.44,A013,A009,0,0,normal
TX0005800,2026-02-13 00:56:36.478208346,430.72,A004,A006,0,0,normal
TX0003677,2026-02-13 00:59:38.971335032,2155.13,A027,A007,0,0,normal
TX0004975,2026-02-13 02:49:53.791221830,480.23,A004,A012,0,0,normal
TX0004385,2026-02-13 02:58:19.270184107,590.47,A026,A023,0,0,normal
TX0000911,2026-02-13 03:13:49.341462253,9911.39,A019,A021,1,0,repeated_pair
TX0000084,2026-02-13 03:26:17.251262861,497.84,A029,A011,0,0,normal
TX0004390,2026-02-13 03:32:08.309835739,610.56,A019,A004,0,0,normal
TX0004941,2026-02-13 03:53:44.639913655,12694.32,A003,A013,1,0,circular
TX0001567,2026-02-13 04:27:50.199570118,113.67,A030,A010,0,0,normal
TX0000888,2026-02-13 04:52:00.571507263,752.01,A006,A021,0,0,normal
TX0004868,2026-02-13 05:10:58.717813061,9755.95,A019,A021,1,0,circular
TX0002764,2026-02-13 05:42:42.615299951,395.47,A013,A024,0,0,normal
TX0004499,2026-02-13 06:00:00.795148992,9748.97,A021,A030,1,0,circular
TX0000234,2026-02-13 06:06:44.457599745,142.65,A026,A007,0,0,normal
TX0004355,2026-02-13 06:49:05.030399778,15102.17,A019,A021,1,0,repeated_pair
TX0005754,2026-02-13 07:10:50.933362772,758.04,A027,A006,0,0,normal
TX0004023,2026-02-13 07:11:40.321695286,278.05,A007,A030,0,0,normal
TX0000536,2026-02-13 07:46:14.607731257,173.49,A023,A021,0,0,normal
TX0004449,2026-02-13 07:58:44.411847491,233.55,A002,A020,0,0,normal
TX0000999,2026-02-13 07:59:51.322905750,469.73,A019,A020,0,0,normal
TX0000288,2026-02-13 08:36:32.893628696,393.08,A004,A012,0,0,normal
TX0005141,2026-02-13 08:51:39.464930081,1506.78,A004,A009,0,0,normal
TX0003867,2026-02-13 09:05:43.858417288,9608.05,A019,A003,1,1,structuring
TX0002158,2026-02-13 09:09:45.223887922,79.94,A026,A030,0,0,normal
TX0004488,2026-02-13 09:17:31.882987970,13686.68,A003,A013,1,1,repeated_pair
TX0003964,2026-02-13 09:49:28.037121377,331.91,A004,A015,0,0,normal
TX0000126,2026-02-13 10:21:23.344202289,643.41,A002,A028,0,0,normal
TX0003181,2026-02-13 10:37:16.650691216,295.04,A008,A025,0,0,normal
TX0003464,2026-02-13 10:51:20.966040575,12354.26,A003,A013,1,1,repeated_pair
TX0005056,2026-02-13 11:25:41.554626751,555.75,A007,A005,0,0,normal
TX0004562,2026-02-13 11:40:00.221915176,767.92,A015,A028,0,0,normal
TX0001322,2026-02-13 11:50:48.577457049,9642.21,A019,A021,1,0,repeated_pair
TX0001727,2026-02-13 12:08:30.357457552,1626.36,A012,A027,0,0,normal
TX0001738,2026-02-13 12:14:45.035305689,437.24,A006,A018,0,0,normal
TX0000707,2026-02-13 12:23:06.036932983,244.98,A009,A020,0,0,normal
TX0000909,2026-02-13 12:28:04.179831477,276.04,A024,A029,0,0,normal
TX0005610,2026-02-13 13:24:48.953193730,21504.38,A030,A003,1,0,circular
TX0004798,2026-02-13 13:28:40.977719930,369.88,A006,A022,0,0,normal
TX0004596,2026-02-13 14:01:37.336706741,2454.22,A014,A010,0,0,normal
