transaction_id,timestamp,sender_account,beneficiary_account,is_fraud_label,is_fraud_ground_truth,amount,hour_of_day,day_of_week,sender_idx,beneficiary_idx,sender_txn_count_1h,sender_txn_count_24h,sender_avg_amount_24h,sender_std_amount_24h,pair_txn_count_24h,seconds_since_last_pair_txn,beneficiary_inbound_count_1h,beneficiary_unique_senders_24h
TX0004449,2026-02-13 07:58:44.411847491,A002,A020,0,0,233.55,7.0,4.0,2.0,20.0,0.0,3.0,579.5266666666666,331.54578581078187,0.0,-1.0,0.0,0.0
TX0000999,2026-02-13 07:59:51.322905750,A019,A020,0,0,469.73,7.0,4.0,19.0,20.0,0.0,5.0,10856.83,6162.353231664021,0.0,-1.0,1.0,1.0
TX0000288,2026-02-13 08:36:32.893628696,A004,A012,0,0,393.08,8.0,4.0,4.0,12.0,0.0,6.0,594.295,271.27470478895253,1.0,20799.102406,0.0,1.0
TX0005141,2026-02-13 08:51:39.464930081,A004,A009,0,0,1506.78,8.0,4.0,4.0,9.0,1.0,7.0,565.55,260.83474346796675,0.0,-1.0,0.0,3.0
TX0003867,2026-02-13 09:05:43.858417288,A019,A003,1,1,9608.05,9.0,4.0,19.0,3.0,0.0,6.0,9125.646666666667,6828.651145081452,0.0,-1.0,0.0,2.0
TX0002158,2026-02-13 09:09:45.223887922,A026,A030,0,0,79.94,9.0,4.0,26.0,30.0,0.0,5.0,423.07399999999996,169.3199959366879,0.0,-1.0,0.0,5.0
TX0004488,2026-02-13 09:17:31.882987970,A003,A013,1,1,13686.68,9.0,4.0,3.0,13.0,0.0,2.0,6542.72,6151.6,1.0,19427.243074,0.0,3.0
TX0003964,2026-02-13 09:49:28.037121377,A004,A015,0,0,331.91,9.0,4.0,4.0,15.0,1.0,8.0,683.20375,395.50885223776913,0.0,-1.0,0.0,2.0
TX0000126,2026-02-13 10:21:23.344202289,A002,A028,0,0,643.41,10.0,4.0,2.0,28.0,0.0,4.0,493.03249999999997,323.8605852349896,0.0,-1.0,0.0,1.0
TX0003181,2026-02-13 10:37:16.650691216,A008,A025,0,0,295.04,10.0,4.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0003464,2026-02-13 10:51:20.966040575,A003,A013,1,1,12354.26,10.0,4.0,3.0,13.0,0.0,3.0,8924.04,6047.271417049731,2.0,5629.083052,0.0,3.0
TX0005056,2026-02-13 11:25:41.554626751,A007,A005,0,0,555.75,11.0,4.0,7.0,5.0,0.0,2.0,443.31500000000005,165.26500000000001,0.0,-1.0,0.0,0.0
TX0004562,2026-02-13 11:40:00.221915176,A015,A028,0,0,767.92,11.0,4.0,15.0,28.0,0.0,1.0,221.9,0.0,0.0,-1.0,0.0,1.0
TX0001322,2026-02-13 11:50:48.577457049,A019,A021,0,1,9642.21,11.0,4.0,19.0,21.0,0.0,7.0,9194.56142857143,6324.355721364439,4.0,18103.547057,0.0,4.0
TX0001727,2026-02-13 12:08:30.357457552,A012,A027,0,0,1626.36,12.0,4.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0001738,2026-02-13 12:14:45.035305689,A006,A018,0,0,437.24,12.0,4.0,6.0,18.0,0.0,2.0,464.1,287.90999999999997,0.0,-1.0,0.0,2.0
TX0000707,2026-02-13 12:23:06.036932983,A009,A020,0,0,244.98,12.0,4.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0000909,2026-02-13 12:28:04.179831477,A024,A029,0,0,276.04,12.0,4.0,24.0,29.0,0.0,4.0,546.5725,192.24429411233513,0.0,-1.0,0.0,1.0
TX0005610,2026-02-13 13:24:48.953193730,A030,A003,0,1,21504.38,13.0,4.0,30.0,3.0,0.0,2.0,4885.625,4771.955,0.0,-1.0,0.0,3.0
TX0004798,2026-02-13 13:28:40.977719930,A006,A022,0,0,369.88,13.0,4.0,6.0,22.0,0.0,3.0,455.1466666666667,235.41828679088536,0.0,-1.0,0.0,0.0
TX0004596,2026-02-13 14:01:37.336706741,A014,A010,0,0,2454.22,14.0,4.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0005528,2026-02-13 14:34:25.294939801,A022,A017,0,0,241.56,14.0,4.0,22.0,17.0,0.0,2.0,1286.31,153.48000000000002,0.0,-1.0,0.0,1.0
TX0003236,2026-02-13 15:18:24.961264272,A030,A006,0,0,4414.96,15.0,4.0,30.0,6.0,0.0,3.0,10425.210000000001,8749.573720614431,0.0,-1.0,0.0,2.0
TX0005041,2026-02-13 15:21:54.020100481,A022,A016,0,0,301.57,15.0,4.0,22.0,16.0,1.0,2.0,840.675,599.115,0.0,-1.0,0.0,1.0
TX0005707,2026-02-13 15:27:01.849117796,A026,A027,0,0,234.33,15.0,4.0,26.0,27.0,0.0,5.0,375.54400000000004,218.47877165528007,0.0,-1.0,0.0,1.0
TX0004819,2026-02-13 15:42:56.545755974,A027,A008,0,0,804.19,15.0,4.0,27.0,8.0,0.0,2.0,1456.585,698.5450000000001,0.0,-1.0,0.0,0.0
TX0002369,2026-02-13 16:28:59.447661242,A006,A018,0,0,493.09,16.0,4.0,6.0,18.0,0.0,4.0,433.83000000000004,207.19442113628446,1.0,15254.412355,0.0,3.0
TX0005617,2026-02-13 16:31:21.571204031,A024,A004,0,0,194.76,16.0,4.0,24.0,4.0,0.0,2.0,430.90999999999997,154.86999999999998,0.0,-1.0,0.0,1.0
TX0003738,2026-02-13 16:37:48.124368664,A009,A018,0,0,461.61,16.0,4.0,9.0,18.0,0.0,1.0,244.98,0.0,0.0,-1.0,1.0,3.0
TX0004228,2026-02-13 17:53:43.562966485,A004,A006,0,0,1858.68,17.0,4.0,4.0,6.0,0.0,7.0,719.0571428571428,401.6995587221263,1.0,61027.084758,0.0,3.0
TX0005672,2026-02-13 18:00:14.242152445,A005,A016,0,0,695.73,18.0,4.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0004801,2026-02-13 18:09:04.366228243,A004,A008,0,0,101.65,18.0,4.0,4.0,8.0,1.0,8.0,861.51,532.2047858672449,0.0,-1.0,0.0,1.0
TX0003857,2026-02-13 18:26:12.958597591,A028,A029,0,0,276.16,18.0,4.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0005809,2026-02-13 18:46:05.210282929,A018,A009,0,0,647.36,18.0,4.0,18.0,9.0,0.0,1.0,1014.73,0.0,0.0,-1.0,0.0,4.0
TX0002208,2026-02-13 18:46:40.113999569,A013,A030,0,1,9865.33,18.0,4.0,13.0,30.0,0.0,2.0,324.95500000000004,70.51500000000001,0.0,-1.0,0.0,5.0
TX0004454,2026-02-13 18:56:04.050310220,A005,A015,0,0,461.3,18.0,4.0,5.0,15.0,1.0,1.0,695.73,0.0,0.0,-1.0,0.0,2.0
TX0001107,2026-02-13 19:17:35.961189882,A007,A026,0,0,1524.84,19.0,4.0,7.0,26.0,0.0,3.0,480.79333333333335,144.9744727721248,0.0,-1.0,0.0,1.0
TX0001339,2026-02-13 19:18:49.392025504,A029,A027,0,0,158.61,19.0,4.0,29.0,27.0,0.0,1.0,497.84,0.0,0.0,-1.0,0.0,2.0
TX0000809,2026-02-13 20:01:05.269470830,A009,A030,0,0,1731.05,20.0,4.0,9.0,30.0,0.0,2.0,353.295,108.31500000000001,0.0,-1.0,0.0,6.0
TX0000530,2026-02-13 20:10:09.018154675,A006,A017,0,0,1867.0,20.0,4.0,6.0,17.0,0.0,5.0,445.6820000000001,186.83014247171147,0.0,-1.0,0.0,1.0
TX0001831,2026-02-13 21:02:14.508240947,A025,A011,0,0,588.51,21.0,4.0,25.0,11.0,0.0,1.0,231.26,0.0,1.0,75469.370308,0.0,2.0
TX0001121,2026-02-13 22:01:42.170151299,A011,A019,0,0,529.57,22.0,4.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
TX0005209,2026-02-13 22:27:37.434427644,A012,A005,0,0,959.21,22.0,4.0,12.0,5.0,0.0,1.0,1626.36,0.0,0.0,-1.0,0.0,1.0
TX0001624,2026-02-13 22:37:26.210575494,A011,A006,0,0,454.38,22.0,4.0,11.0,6.0,1.0,1.0,529.57,0.0,0.0,-1.0,0.0,3.0
TX0004987,2026-02-13 22:48:28.157415164,A018,A023,0,0,194.8,22.0,4.0,18.0,23.0,0.0,1.0,647.36,0.0,0.0,-1.0,0.0,1.0
TX0004631,2026-02-13 23:09:29.854180463,A008,A006,0,0,155.4,23.0,4.0,8.0,6.0,0.0,1.0,295.04,0.0,0.0,-1.0,1.0,4.0
TX0001393,2026-02-13 23:40:45.634099637,A005,A011,0,0,900.4,23.0,4.0,5.0,11.0,0.0,2.0,578.515,117.215,0.0,-1.0,0.0,2.0
TX0002983,2026-02-13 23:43:06.925100856,A007,A015,0,0,843.32,23.0,4.0,7.0,15.0,0.0,3.0,786.2133333333333,534.450706821707,0.0,-1.0,0.0,2.0
TX0003922,2026-02-14 00:17:35.048314027,A030,A021,0,1,9957.97,0.0,5.0,30.0,21.0,0.0,3.0,8677.67,9238.276931120146,0.0,-1.0,0.0,4.0
TX0005001,2026-02-14 00:47:16.497959340,A003,A011,0,0,488.44,0.0,5.0,3.0,11.0,0.0,3.0,12911.753333333334,565.2690833773083,0.0,-1.0,0.0,3.0
TX0002740,2026-02-14 01:12:56.970401835,A004,A003,0,0,156.25,1.0,5.0,4.0,3.0,0.0,6.0,778.7216666666667,657.3003392518185,0.0,-1.0,0.0,2.0
TX0000161,2026-02-14 01:19:27.113098043,A003,A013,0,1,9729.91,1.0,5.0,3.0,13.0,1.0,4.0,9805.925000000001,5401.680827379104,3.0,52086.147057,0.0,1.0
TX0004989,2026-02-14 01:30:42.061210371,A022,A024,0,0,1619.97,1.0,5.0,22.0,24.0,0.0,2.0,271.565,30.004999999999995,0.0,-1.0,0.0,1.0
TX0002810,2026-02-14 01:49:17.128639096,A003,A022,0,0,169.49,1.0,5.0,3.0,22.0,1.0,5.0,9790.722,4831.505886733038,0.0,-1.0,0.0,1.0
TX0004679,2026-02-14 01:52:35.238155018,A013,A019,1,1,17882.43,1.0,5.0,13.0,19.0,0.0,2.0,5130.4,4734.93,0.0,-1.0,0.0,1.0
TX0003927,2026-02-14 01:54:22.349908623,A015,A012,0,0,210.83,1.0,5.0,15.0,12.0,0.0,1.0,767.92,0.0,0.0,-1.0,0.0,1.0
TX0004404,2026-02-14 02:18:20.862697728,A017,A026,0,0,70.56,2.0,5.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0002088,2026-02-14 02:21:28.362468461,A020,A010,0,0,497.18,2.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0003043,2026-02-14 02:43:43.975912302,A028,A027,0,0,134.94,2.0,5.0,28.0,27.0,0.0,1.0,276.16,0.0,0.0,-1.0,0.0,3.0
TX0004939,2026-02-14 03:07:28.278896673,A011,A008,0,0,2194.2,3.0,5.0,11.0,8.0,0.0,2.0,491.975,37.59500000000003,0.0,-1.0,0.0,2.0
TX0005180,2026-02-14 03:12:30.339715940,A002,A001,0,0,185.6,3.0,5.0,2.0,1.0,0.0,2.0,438.48,204.92999999999998,0.0,-1.0,0.0,0.0
TX0001968,2026-02-14 04:05:40.124229924,A019,A006,0,0,1914.34,4.0,5.0,19.0,6.0,0.0,5.0,8915.622,4718.474449151548,0.0,-1.0,0.0,5.0
TX0003729,2026-02-14 04:29:11.008622737,A021,A006,0,0,256.56,4.0,5.0,21.0,6.0,0.0,1.0,9748.97,0.0,0.0,-1.0,1.0,6.0
TX0003862,2026-02-14 04:39:36.762938900,A003,A019,1,1,18122.75,4.0,5.0,3.0,19.0,0.0,5.0,7285.755999999999,5822.030508578944,0.0,-1.0,0.0,2.0
TX0002082,2026-02-14 05:04:48.720025317,A006,A011,0,0,1130.89,5.0,5.0,6.0,11.0,0.0,4.0,791.8025,622.29654990105,0.0,-1.0,0.0,3.0
TX0004668,2026-02-14 05:46:53.890795807,A028,A014,0,0,160.15,5.0,5.0,28.0,14.0,0.0,2.0,205.55,70.61000000000001,0.0,-1.0,0.0,0.0
TX0000720,2026-02-14 05:46:54.915246737,A003,A022,0,0,1213.97,5.0,5.0,3.0,22.0,0.0,6.0,9091.921666666667,6675.168271006149,1.0,14257.786607,0.0,2.0
TX0004301,2026-02-14 06:20:53.342396661,A026,A017,0,0,370.8,6.0,5.0,26.0,17.0,0.0,2.0,157.135,77.19500000000001,0.0,-1.0,0.0,2.0
TX0000078,2026-02-14 07:03:02.912161321,A028,A024,0,0,76.94,7.0,5.0,28.0,24.0,0.0,3.0,190.41666666666666,61.49702124674189,0.0,-1.0,0.0,1.0
TX0001591,2026-02-14 08:14:55.726864596,A005,A021,0,0,764.62,8.0,5.0,5.0,21.0,0.0,3.0,685.81,179.39901021651895,0.0,-1.0,0.0,2.0
TX0005796,2026-02-14 08:16:06.634145607,A004,A021,0,0,848.16,8.0,5.0,4.0,21.0,0.0,6.0,724.7249999999999,691.994975481518,0.0,-1.0,1.0,3.0
TX0001272,2026-02-14 09:19:55.279170628,A007,A005,0,0,108.0,9.0,5.0,7.0,5.0,0.0,3.0,974.6366666666668,406.3798774819223,1.0,78853.724543,0.0,2.0
TX0004709,2026-02-14 09:50:48.572168465,A021,A030,1,1,9771.13,9.0,5.0,21.0,30.0,0.0,1.0,256.56,0.0,0.0,-1.0,0.0,2.0
TX0003830,2026-02-14 09:54:44.908444414,A025,A014,0,0,1641.9,9.0,5.0,25.0,14.0,0.0,1.0,588.51,0.0,0.0,-1.0,0.0,1.0
TX0000878,2026-02-14 09:55:32.317282618,A019,A021,0,1,16410.19,9.0,5.0,19.0,21.0,0.0,2.0,5778.275,3863.9349999999995,1.0,79483.739825,0.0,4.0
TX0000026,2026-02-14 11:01:12.116454560,A018,A024,0,0,1044.82,11.0,5.0,18.0,24.0,0.0,2.0,421.08000000000004,226.28,0.0,-1.0,0.0,2.0
TX0000113,2026-02-14 11:20:44.949177838,A016,A026,0,0,855.12,11.0,5.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0003977,2026-02-14 11:37:00.192550384,A019,A003,0,1,9644.7,11.0,5.0,19.0,3.0,0.0,3.0,9322.246666666666,5922.229265326435,0.0,-1.0,0.0,2.0
TX0005521,2026-02-14 12:10:03.521822798,A028,A001,0,0,231.85,12.0,5.0,28.0,1.0,0.0,4.0,162.0475,72.46269087433893,0.0,-1.0,0.0,1.0
TX0005501,2026-02-14 12:24:16.255612865,A006,A026,0,0,313.18,12.0,5.0,6.0,26.0,0.0,4.0,965.2150000000001,595.3969620555685,0.0,-1.0,0.0,3.0
TX0004536,2026-02-14 12:56:31.457915288,A029,A001,0,0,815.62,12.0,5.0,29.0,1.0,0.0,1.0,158.61,0.0,0.0,-1.0,1.0,2.0
TX0001422,2026-02-14 12:58:29.357828380,A008,A018,0,0,818.16,12.0,5.0,8.0,18.0,0.0,1.0,155.4,0.0,0.0,-1.0,0.0,2.0
TX0004027,2026-02-14 13:21:02.725489879,A013,A019,0,1,9718.02,13.0,5.0,13.0,19.0,0.0,2.0,13873.880000000001,4008.55,1.0,41307.487334,0.0,3.0
TX0005823,2026-02-14 13:32:27.566083616,A022,A007,0,0,388.11,13.0,5.0,22.0,7.0,0.0,3.0,721.0333333333333,636.1161571250612,0.0,-1.0,0.0,0.0
TX0003869,2026-02-14 13:52:46.669350121,A006,A029,0,0,1552.68,13.0,5.0,6.0,29.0,0.0,4.0,951.0400000000001,609.9000586571541,0.0,-1.0,0.0,1.0
TX0003714,2026-02-14 14:14:29.050716940,A003,A013,0,1,9752.2,14.0,5.0,3.0,13.0,0.0,5.0,5944.912,7044.66246723688,1.0,46501.937618,0.0,1.0
TX0000733,2026-02-14 14:15:40.174213932,A019,A021,0,1,9738.96,14.0,5.0,19.0,21.0,0.0,3.0,9323.076666666666,5922.274224318072,1.0,15607.856931,0.0,4.0
TX0000985,2026-02-14 14:36:44.810650471,A013,A003,0,0,289.78,14.0,5.0,13.0,3.0,0.0,3.0,12488.593333333332,3814.4925874034093,0.0,-1.0,0.0,2.0
TX0004625,2026-02-14 14:44:31.020017199,A001,A010,0,0,2071.75,14.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0003138,2026-02-14 15:00:23.514118804,A008,A014,0,0,74.3,15.0,5.0,8.0,14.0,0.0,2.0,486.78,331.38,0.0,-1.0,0.0,2.0
TX0004648,2026-02-14 15:11:26.673984833,A004,A013,0,0,496.45,15.0,5.0,4.0,13.0,0.0,4.0,741.185,709.1178844345982,0.0,-1.0,1.0,1.0
TX0005083,2026-02-14 16:01:26.063101129,A017,A016,0,0,1528.88,16.0,5.0,17.0,16.0,0.0,1.0,70.56,0.0,0.0,-1.0,0.0,1.0
TX0003129,2026-02-14 16:14:21.264823766,A002,A021,0,0,281.7,16.0,5.0,2.0,21.0,0.0,1.0,185.6,0.0,0.0,-1.0,0.0,4.0
TX0005977,2026-02-14 16:40:52.152095593,A013,A019,0,1,9860.04,16.0,5.0,13.0,19.0,0.0,4.0,9438.89,6230.155418490777,2.0,11989.426605,0.0,3.0
TX0003855,2026-02-14 16:44:48.481199823,A019,A029,0,0,220.88,16.0,5.0,19.0,29.0,0.0,4.0,9427.0475,5132.000467027331,0.0,-1.0,0.0,2.0
TX0005879,2026-02-14 16:49:08.395868136,A019,A009,0,0,971.62,16.0,5.0,19.0,9.0,1.0,5.0,7585.814,5884.769004892545,0.0,-1.0,0.0,1.0
TX0001853,2026-02-14 16:51:17.540831137,A013,A012,0,0,607.3,16.0,5.0,13.0,12.0,1.0,5.0,9523.119999999999,5574.966188457111,0.0,-1.0,0.0,1.0
TX0003676,2026-02-14 17:05:51.034766843,A012,A028,0,0,190.73,17.0,5.0,12.0,28.0,0.0,1.0,959.21,0.0,0.0,-1.0,0.0,0.0
TX0000721,2026-02-14 17:28:32.565158393,A018,A012,0,0,93.72,17.0,5.0,18.0,12.0,0.0,3.0,628.9933333333333,347.26214971145674,0.0,-1.0,1.0,2.0
TX0003133,2026-02-14 17:30:59.201138090,A019,A021,0,1,9673.51,17.0,5.0,19.0,21.0,2.0,6.0,6483.448333333334,5910.567275314095,2.0,11719.026924,0.0,5.0
TX0001316,2026-02-14 18:43:43.397733909,A003,A013,1,1,9721.06,18.0,5.0,3.0,13.0,0.0,6.0,6579.46,6585.538212826649,2.0,16154.347016,0.0,2.0
TX0002301,2026-02-14 19:46:30.949611696,A011,A014,0,0,1706.99,19.0,5.0,11.0,14.0,0.0,3.0,1059.3833333333332,803.0234675829149,0.0,-1.0,0.0,3.0
TX0002467,2026-02-14 20:05:43.242143981,A012,A009,0,0,614.13,20.0,5.0,12.0,9.0,0.0,2.0,574.97,384.24,0.0,-1.0,0.0,1.0
TX0000780,2026-02-14 20:16:58.239852368,A009,A002,0,0,853.78,20.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
TX0002734,2026-02-14 20:47:05.431843240,A011,A028,0,0,800.81,20.0,5.0,11.0,28.0,0.0,4.0,1221.2849999999999,749.8476286053053,0.0,-1.0,0.0,1.0
TX0004497,2026-02-14 20:59:36.618609928,A030,A019,0,1,9972.33,20.0,5.0,30.0,19.0,0.0,1.0,9957.97,0.0,0.0,-1.0,0.0,3.0
TX0000128,2026-02-14 21:26:40.170723870,A016,A012,0,0,310.32,21.0,5.0,16.0,12.0,0.0,1.0,855.12,0.0,0.0,-1.0,0.0,3.0
TX0002559,2026-02-14 21:29:12.854733844,A021,A030,0,1,9664.02,21.0,5.0,21.0,30.0,0.0,2.0,5013.844999999999,4757.285,1.0,41904.282565,0.0,1.0
TX0000397,2026-02-14 22:15:33.797688983,A029,A015,0,0,1349.58,22.0,5.0,29.0,15.0,0.0,1.0,815.62,0.0,0.0,-1.0,0.0,1.0
TX0003719,2026-02-14 22:30:11.432587798,A006,A015,0,0,512.57,22.0,5.0,6.0,15.0,0.0,3.0,998.9166666666666,514.5566266429986,0.0,-1.0,1.0,2.0
TX0003131,2026-02-14 23:43:48.255975538,A012,A018,0,0,215.19,23.0,5.0,12.0,18.0,0.0,2.0,402.43,211.7,0.0,-1.0,0.0,1.0
TX0004083,2026-02-15 00:00:43.069816950,A019,A021,0,1,9703.9,0.0,6.0,19.0,21.0,0.0,7.0,6939.171428571429,5584.820520923347,3.0,23383.868678,0.0,5.0
TX0001133,2026-02-15 00:04:41.107318871,A007,A011,0,0,676.15,0.0,6.0,7.0,11.0,0.0,1.0,108.0,0.0,0.0,-1.0,0.0,2.0
TX0002937,2026-02-15 00:19:47.616168797,A009,A020,0,0,1763.5,0.0,6.0,9.0,20.0,0.0,1.0,853.78,0.0,0.0,-1.0,0.0,0.0
TX0001860,2026-02-15 00:21:01.437726102,A021,A029,0,0,429.87,0.0,6.0,21.0,29.0,0.0,3.0,6563.903333333333,4460.179598882638,0.0,-1.0,0.0,2.0
TX0002507,2026-02-15 00:22:57.035928899,A009,A020,0,0,190.0,0.0,6.0,9.0,20.0,1.0,2.0,1308.6399999999999,454.86,1.0,189.41976,1.0,1.0
TX0003636,2026-02-15 01:17:53.741402749,A019,A021,0,1,15691.3,1.0,6.0,19.0,21.0,0.0,8.0,7284.762500000001,5303.534202785794,4.0,4630.671585,0.0,4.0
TX0001883,2026-02-15 01:22:00.596595914,A009,A016,0,0,153.72,1.0,6.0,9.0,16.0,1.0,3.0,935.7599999999999,644.9889419207124,0.0,-1.0,0.0,1.0
TX0001975,2026-02-15 01:33:26.558064451,A013,A026,0,0,1454.1,1.0,6.0,13.0,26.0,0.0,5.0,7671.514000000001,6597.4806510412745,0.0,-1.0,0.0,3.0
TX0004136,2026-02-15 01:35:47.862786941,A018,A023,0,0,628.38,1.0,6.0,18.0,23.0,0.0,2.0,569.27,475.54999999999995,0.0,-1.0,0.0,0.0
TX0001320,2026-02-15 01:52:34.739931426,A001,A020,0,0,758.82,1.0,6.0,1.0,20.0,0.0,1.0,2071.75,0.0,0.0,-1.0,0.0,1.0
TX0004470,2026-02-15 02:00:47.205243733,A001,A023,0,0,606.98,2.0,6.0,1.0,23.0,1.0,2.0,1415.285,656.4649999999999,0.0,-1.0,1.0,1.0
TX0000586,2026-02-15 02:07:24.947999885,A015,A010,0,0,1138.36,2.0,6.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0003381,2026-02-15 02:13:02.429660635,A017,A001,0,0,1016.76,2.0,6.0,17.0,1.0,0.0,2.0,799.72,729.1600000000001,0.0,-1.0,0.0,3.0
TX0001984,2026-02-15 02:28:37.326171864,A021,A030,0,1,9728.56,2.0,6.0,21.0,30.0,0.0,4.0,5030.3949999999995,4687.7334572184245,2.0,17964.471438,0.0,1.0
TX0001659,2026-02-15 03:19:41.630947873,A015,A001,0,0,165.05,3.0,6.0,15.0,1.0,0.0,1.0,1138.36,0.0,0.0,-1.0,0.0,3.0
TX0005479,2026-02-15 03:48:17.906801788,A019,A021,0,1,12771.4,3.0,6.0,19.0,21.0,0.0,9.0,8218.822222222223,5655.257779543205,5.0,9024.165399,0.0,4.0
TX0005751,2026-02-15 04:43:48.004751535,A019,A013,0,0,281.08,4.0,6.0,19.0,13.0,1.0,9.0,9425.162222222221,5330.411986889272,0.0,-1.0,0.0,2.0
TX0000451,2026-02-15 05:12:42.936061183,A015,A001,0,0,242.02,5.0,6.0,15.0,1.0,0.0,2.0,651.7049999999999,486.6549999999999,1.0,6781.305113,0.0,4.0
TX0004362,2026-02-15 05:15:36.284375963,A004,A003,0,0,598.57,5.0,6.0,4.0,3.0,0.0,2.0,672.305,175.855,0.0,-1.0,0.0,2.0
TX0000475,2026-02-15 05:47:13.926934891,A015,A008,0,0,586.32,5.0,6.0,15.0,8.0,1.0,3.0,515.1433333333333,441.7996193097298,0.0,-1.0,0.0,0.0
TX0000731,2026-02-15 06:28:10.586180338,A003,A013,0,1,9862.04,6.0,6.0,3.0,13.0,0.0,2.0,9736.630000000001,15.570000000000618,2.0,42267.188446,0.0,3.0
TX0005460,2026-02-15 06:32:16.294585580,A010,A014,0,0,383.95,6.0,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0
TX0002596,2026-02-15 06:58:27.034025190,A024,A007,0,0,1516.72,6.0,6.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0004652,2026-02-15 07:19:00.540002183,A026,A007,0,0,1429.93,7.0,6.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0
TX0001048,2026-02-15 08:06:48.778720928,A013,A021,0,1,9959.57,8.0,6.0,13.0,21.0,0.0,5.0,4385.848,4428.299463109513,0.0,-1.0,0.0,4.0
TX0004438,2026-02-15 08:11:01.245992623,A021,A011,0,0,442.81,8.0,6.0,21.0,11.0,0.0,4.0,7398.395,4023.460501350175,0.0,-1.0,0.0,1.0
TX0000251,2026-02-15 09:01:32.323564364,A003,A010,0,0,494.44,9.0,6.0,3.0,10.0,0.0,3.0,9778.433333333334,60.470273321323845,0.0,-1.0,0.0,2.0
TX0001834,2026-02-15 09:01:53.466310245,A028,A014,0,0,1251.87,9.0,6.0,28.0,14.0,0.0,1.0,231.85,0.0,0.0,-1.0,0.0,4.0
TX0005722,2026-02-15 09:12:56.025604636,A028,A023,0,0,628.1,9.0,6.0,28.0,23.0,1.0,2.0,741.8599999999999,510.00999999999993,0.0,-1.0,0.0,2.0
TX0000059,2026-02-15 09:46:35.514558623,A025,A010,0,0,492.79,9.0,6.0,25.0,10.0,0.0,1.0,1641.9,0.0,0.0,-1.0,1.0,3.0
TX0001385,2026-02-15 10:04:36.695874333,A009,A006,0,0,190.04,10.0,6.0,9.0,6.0,0.0,4.0,740.2499999999999,653.2078778612517,0.0,-1.0,0.0,0.0
TX0001722,2026-02-15 10:36:56.491324177,A007,A009,0,0,152.78,10.0,6.0,7.0,9.0,0.0,1.0,676.15,0.0,0.0,-1.0,0.0,2.0
TX0002673,2026-02-15 11:56:54.371844850,A025,A027,0,0,732.87,11.0,6.0,25.0,27.0,0.0,1.0,492.79,0.0,0.0,-1.0,0.0,0.0
TX0001445,2026-02-15 12:12:59.692186427,A003,A013,1,1,9889.72,12.0,6.0,3.0,13.0,0.0,4.0,7457.435,4020.4281215406654,3.0,20689.106006,0.0,3.0
TX0001366,2026-02-15 12:47:13.518471731,A019,A021,1,1,9794.35,12.0,6.0,19.0,21.0,0.0,8.0,7381.581249999999,5668.832241124351,5.0,32335.611669,0.0,3.0
TX0003145,2026-02-15 13:27:48.466260200,A026,A024,0,0,928.18,13.0,6.0,26.0,24.0,0.0,1.0,1429.93,0.0,0.0,-1.0,0.0,0.0
TX0004203,2026-02-15 13:43:31.589931672,A019,A021,0,1,9652.84,13.0,6.0,19.0,21.0,1.0,9.0,7649.666666666667,5398.146767892766,6.0,3378.071459,1.0,3.0
TX0001079,2026-02-15 13:46:04.257953441,A002,A007,0,0,506.95,13.0,6.0,2.0,7.0,0.0,1.0,281.7,0.0,0.0,-1.0,0.0,2.0
TX0000727,2026-02-15 13:58:55.955962087,A003,A026,0,0,139.12,13.0,6.0,3.0,26.0,0.0,5.0,7943.892,3725.269852745704,0.0,-1.0,0.0,1.0
TX0005389,2026-02-15 14:30:08.314984902,A019,A021,0,1,21192.11,14.0,6.0,19.0,21.0,1.0,9.0,7640.097777777777,5394.509857740713,6.0,2796.725053,1.0,3.0
TX0001421,2026-02-15 14:55:09.751772695,A020,A012,0,0,962.22,14.0,6.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0
